Unnamed: 0.1,sha256,data_type,smali_classes,malware,smali_classes_bin,dex_date,total_size
32292,09CCA33BA309D917490C1288306CA54F14C725CCA6C0EA5717EC2AEC0027E6FA,malware,41229,True,41000-41999,2019-06-12 19:27:58,20729868.0
14554,9534CDE52F8E9893C8BBE537E204178F0EE16BB0996BB7F94537B38E4944BB2C,goodware,27632,False,27000-27999,2019-07-11 21:06:14,136930547.0
24554,BA724697D026B464182895F6CF3F12F72AB35867887F822987811050425C12D5,malware,1385,True,1000-1999,2019-04-12 18:06:42,7134785.0
29142,8D8041144C2F5C7E112C0C4AD34B625748B23052E6FC6BCF164F11135B15EC45,malware,14654,True,14000-14999,2019-01-24 15:37:38,45439758.0
2337,9674AD7B8FAEF14933B74F83A4A4B3BEF2D7A7E0C0B1BF84643C58EC146F0B7C,goodware,27,False,0-999,2019-03-22 09:05:32,2527647.0
10613,AE1415AEBEC0639100ADA4A42A0A4183E28C89008B99126F647943F583A7A8B8,goodware,1813,False,1000-1999,2020-03-08 19:36:28,41914226.0
10301,4FB3724FFA1618845FD4EB8F78A141608A9F424D3498E9D4AC77F8075FC294F4,goodware,1868,False,1000-1999,2019-01-10 16:32:28,183495914.0
7821,0C457FA7111983C8A32B08DE4208DFC1A1F25C1C9A116601F958C1F8FD029016,goodware,1716,False,1000-1999,2019-11-11 22:54:56,32813711.0
8884,82F432EC3BFAB071BFC47F39E4A06B531CAAA3EC9AF5F7A2EC6EAF9C4E828CC4,goodware,1813,False,1000-1999,2019-12-28 17:17:02,12825682.0
15561,5C836CD49761EB1F9FA8F227AD0942E40BF54F3F36F2014D9B0AAC52F8907A1D,goodware,37687,False,37000-37999,2019-12-02 17:26:40,92593881.0
814,35D99F45DAABB74CD92507203574CD9F3DA6FE692C0161FA7F0B4F65C9908173,goodware,974,False,0-999,2019-01-06 09:29:10,309105.0
12724,95419FA5CEB4CC5FFAA22112B194BD16FA73FDD1E84EC82AC14DB8F89319FF52,goodware,15082,False,15000-15999,2019-10-24 05:39:18,7529673.0
31741,CCE09A40F5084F5C677C0E801AB67E77D830D587EB014DBF697E3DC4DDEE7016,malware,34463,True,34000-34999,2019-01-20 20:47:34,6722164.0
13179,F3F2140A9204D7CFF90E71E620C3CFA06A7FB0ECE081E14FB81A2D17C7EAA51D,goodware,15082,False,15000-15999,2019-06-26 22:02:00,9394345.0
7442,18F64EA70306CCE61621A204DBEA4966BA868D29670C5B8A01B7F70EC7062417,goodware,1716,False,1000-1999,2019-08-22 19:34:12,21136805.0
5162,D5D416ECBB06B233C47006911D565147A24F5946A1100E4893D51037A7F12B55,goodware,903,False,0-999,2020-02-20 07:33:30,98762000.0
26752,016C9B0669213B2ABF2461423A4BECC212FCC7EA5B8F464D80EC9CD282E304E1,malware,1395,True,1000-1999,2019-04-17 00:03:56,14038909.0
27058,1811B575B486ADA949D8620AF77DDF624DFC68AE8913C9FA8290B5506135D19C,malware,1385,True,1000-1999,2019-03-30 12:21:04,14552859.0
14741,83915D2500F8F1EFFB1C433E3C782C64371F293E8EB73ACC8229828869243DE7,goodware,30522,False,30000-30999,2019-03-09 18:02:56,43883098.0
16490,01E73BC5FCA6A7B23DF857DC5C9A71C295214802E08801AD8D8D26ACB3251A2B,goodware,40324,False,40000-40999,2019-10-31 18:10:30,27899599.0
19688,2C198E253ECF3D891439FABC3B4A6D9D3F9895D7D4B9AF2FB4ACD86BFFB825F2,malware,173,True,0-999,2019-05-08 20:24:16,8175956.0
18997,C324A4939830C3EC3F242AAED5A14791F1805B3976B5DF660312F448707C8A74,malware,79,True,0-999,2019-06-25 08:02:40,10901428.0
24865,CC9D0F850C3A5C814A065AEF9831FBE518118CCEB4BC583E67A4026C5064A968,malware,1395,True,1000-1999,2019-06-12 20:28:56,7640534.0
21,0264D96D478895A8D7E6E6262A305965BFFB6A6B71A02F6967FB6A7CB266C288,goodware,287,False,0-999,2019-05-07 09:42:10,40108170.0
23210,6D31E69242C77D67184EF9814FAFBA5A49C7D733C86FE6343886A938E8ED5EBE,malware,1395,True,1000-1999,2019-06-26 08:30:10,41634219.0
14863,4B97B62D6CEBEAF0CD183C84009DBA63A7681B02DC0814F6A14F0CBEBBCAA58A,goodware,32121,False,32000-32999,2019-06-21 13:00:22,41094809.0
15533,323928E6947A0B269ECAD37F4F763B27788DF9647D56F56331AD874B06E43BC7,goodware,37507,False,37000-37999,2019-12-12 12:00:18,57783907.0
4579,72CA90B2104AE2CCC0A0A0A9E54DF1477866C524F284CBA3017964DD5C336209,goodware,1593,False,1000-1999,2019-05-23 17:14:52,83575619.0
15337,3EB71799B019B9383B6D088F127BDAA746E12B0B035392359C7A572C6213955F,goodware,36106,False,36000-36999,2019-07-23 19:21:42,7167459.0
17781,12FE8CF8018C91D763C9C532CB4EBF61E1AC17B88338B5CA4BC0B9E10B1C0C24,malware,988,True,0-999,2019-04-02 21:20:14,36481895.0
4069,5FC406CDF7AAF78E8AF5CA81475778057018D5698759B6DD40E27D865F5DB715,goodware,1265,False,1000-1999,2019-10-23 19:44:34,106446706.0
3548,E5E24616B5DB18E0D0117F07525A216FAEA90D9BFCCBFB303C9DFE8BA58DCDE4,goodware,524,False,0-999,2020-01-07 19:13:30,54321555.0
27685,974EAA04655222811DBA1F2BF0CF11E40854E206334999496999F1096BCF1EC5,malware,2600,True,2000-2999,2019-01-04 11:04:22,76180953.0
1348,588AEF72F7DC2CD13D181788FCC64E7D8BB47FBCB45386BFEE2DE874EAF36E2C,goodware,434,False,0-999,2020-04-01 13:42:12,61275963.0
14015,970F1024296DE459A339B6C474FFF7D1C9C5E739223A3552147C47C9FA74CCC1,goodware,23963,False,23000-23999,2020-02-26 23:38:38,201989467.0
22635,550F810355A2EE061103E36D4D22DF486F5B8CD500FF163ABBD8845423B2DD6C,malware,1395,True,1000-1999,2019-06-20 10:47:54,24468291.0
1014,44F6248C32D43AAF2D4DE03CBA6C1E329FFF2F17A1C0BEC9A0D5BC61A3AA18B1,goodware,874,False,0-999,2019-02-05 12:40:58,289554208.0
14611,20A8048EC6539BF3A0AB9690457E5C0EB4932396DA626366B5ADAFE71074493D,goodware,28225,False,28000-28999,2019-05-09 10:31:20,94985449.0
22884,7B4AB359F297C1875CAF54BB24C1AE7A7E51D2953DEEE62AF924277A6B872E7A,malware,1349,True,1000-1999,2019-02-02 11:25:38,75732045.0
30766,22ADFBA031F7F734CCB9AE869A7F44186A9C012C05EF505F5F6128B9A516EBE5,malware,24254,True,24000-24999,2019-03-22 03:26:30,10542281.0
4132,9FB00D60EE699F56326466BE0ED68443C357270847240FE2B04998D740FA5921,goodware,1310,False,1000-1999,2019-08-28 02:19:24,8187555.0
13678,CA2739BFA0B5A386ABF92C2BB745C100456BCA5D4191ED7B08476A46CFFA044F,goodware,22625,False,22000-22999,2020-03-17 16:30:42,18260627.0
4757,AB77416BF7858A43529A39926F93652C913DBC389F4646FC0DDB9EF400C2BF56,goodware,1541,False,1000-1999,2019-12-13 15:41:30,44399200.0
14425,6751FD4A474F9C69F48D29056BBDA407F828BFF411E36C28CC05AB60518BA506,goodware,26518,False,26000-26999,2019-04-06 00:45:46,4042915.0
32486,1A718142F55E809BE8E33149B21922E04CC3FF906C4F775942F16C0E2D1CA25B,malware,44210,True,44000-44999,2019-04-09 14:35:14,26188574.0
8952,B7DF19B72D0DB01EDDAE1A777AFF5C578FDA7AC19DB34BA1E29B36373B8A3F2C,goodware,1813,False,1000-1999,2019-12-12 16:08:02,62226845.0
4160,5B4487E6C7573FA1D56383352A8C1D98923B467BF49E63DE1FFF6D21F8C651E4,goodware,1309,False,1000-1999,2019-09-23 15:39:14,2636483.0
3041,C443563603521A21442E50879D61618F6C772B56CFD76D2E26CE539E9F7CBE04,goodware,886,False,0-999,2019-07-11 13:49:10,68095913.0
6849,CFB865D4D9117BF2CF2B03AE376347752C560AC43392538C8E8086C68D2E3991,goodware,1716,False,1000-1999,2019-09-06 17:16:42,149456281.0
1055,474662C1F29E19E2825A3A1972789B1D83A77FD11C1EB8660DFF686AE9194219,goodware,834,False,0-999,2019-11-25 06:35:18,431313.0
18774,038AA726FC84922CBDE3E533153C9EA0DBE5EA6BB936DAEBFA8B0F1370FE4FA4,malware,746,True,0-999,2019-03-08 11:23:20,96756283.0
5121,0AAED445C6A724DE11ACB76B9E764DF61F464AB512F563965EF63A44DA77610F,goodware,941,False,0-999,2019-08-23 01:10:56,393349.0
28909,D1C9FF821E5F67E6A2453AEAF9E6BEE7002B8A20419E79B9DECFA9369A906D98,malware,10959,True,10000-10999,2019-03-24 13:50:54,16853106.0
26193,375F2D3631ECB96F2AF1821D8F2970B53AFCF09D0B220BE7DD026789BC4AD1DC,malware,1395,True,1000-1999,2019-05-31 15:32:24,28018291.0
5895,716A62535B5530DA4E7AF4CCCDAE05D45CD26168B2B83C17FC6A821BD180A9B9,goodware,1716,False,1000-1999,2019-10-30 17:45:12,15734530.0
32401,012FA99C7CC04A538658240157648B3756770DB36456467C6FF4FA7D922ABB7C,malware,42226,True,42000-42999,2019-02-03 09:03:26,36795947.0
6016,1FA109D3E625302B78DF796418CEC543725B47793C273CEF3446F1C924C5FF6B,goodware,1716,False,1000-1999,2019-08-26 11:41:24,38715538.0
10439,4B96741360F3181DA5DD0EADA0963FAA33B0BBA903B81A3F1BC843E452FE00A4,goodware,1828,False,1000-1999,2019-12-20 15:41:02,34683028.0
23403,EA241F17A372EC17DDC61160608054B3BA9CB76BA92A86C1C23ECC64C4F28296,malware,1385,True,1000-1999,2019-02-21 16:03:16,35995231.0
25780,450C9C28A486590BEBE492348522BCF6DA53546CABEE5FAE160DA564330C6310,malware,1385,True,1000-1999,2019-03-07 08:32:32,21419632.0
22989,68A89F3860685B70F304DE3215E90A94E07408A935FF9DDC30D2E7251C469F79,malware,1385,True,1000-1999,2019-06-24 18:22:22,28143997.0
11439,234F4BF3CF859CE6A65A5135759EF84ABF7649161931C03676C6B623D9049098,goodware,2805,False,2000-2999,2019-05-04 21:27:02,19829865.0
1682,6E5B7CE5984A50059C7D6ED40E5A9EE6B13A5C5CF3282AF4A628B7521191D4EB,goodware,31,False,0-999,2019-06-11 19:45:44,74599230.0
3339,D7F8B8B47801C8BD8C647EF587F63EEEDB0EE14D462C2911FCBCB52ED0887473,goodware,661,False,0-999,2020-03-23 09:37:44,27254204.0
3428,DD46B6C9421237CCA9093B41213D0697E5F7A3183DC6FDAD847DBA6BBAD7C3EF,goodware,33,False,0-999,2019-09-11 17:28:18,29033198.0
1571,676FE658E416969D47D9B1D44C95B512B00E170AF31C57CF7F2563336A71ACF4,goodware,826,False,0-999,2019-10-10 14:15:32,15365749.0
13213,62481253D0D776E46193E1363CE996CA2F29155A2B14160629205A4893DAAA31,goodware,15131,False,15000-15999,2019-01-18 19:57:20,30692053.0
12484,47EBD8CAB9E6F087ED1E981EE69203E0E38474C198DD32BC8FEA66598C1A5D62,goodware,13523,False,13000-13999,2019-02-08 12:35:34,10209273.0
4910,9959C3EE9320202BC612A36D574AA4E8EA6D4C9FDF83BF1E8224784EA3B1A7DD,goodware,1068,False,1000-1999,2019-11-07 12:05:44,7774330.0
1964,7F914090C1EAB199F4FEF57E7982068F370881BD02DFC7B1EF84B75F33DBC4A0,goodware,925,False,0-999,2019-02-28 19:32:50,8377655.0
20341,69464969F912AD5ED9DAABFD9CA86BB856C49816EA94BB3BAEC05C2BC54FD0F4,malware,192,True,0-999,2019-12-16 17:02:46,54221643.0
1774,736F50BEF2041824944A7FA2A49D70A9971DCD7A2FF6F7AC0076E38A7882F195,goodware,79,False,0-999,2019-03-01 17:55:26,18247650.0
8268,F8CA3E805AEEC19A07D64B6F2432C31145E598C69FE838D022DEFEC99A98895C,goodware,1716,False,1000-1999,2019-10-29 16:30:08,40320651.0
11090,C7711548CB38C3021F9B7E14E65AE1A32AC9E880E79E8FD919AEB9BDAB23F261,goodware,2635,False,2000-2999,2020-01-13 15:37:22,144704753.0
22290,643BBE464FA8E569A46436E8C9829D53D94B77FEE33C1452C1731CEA20C9D0F1,malware,1385,True,1000-1999,2019-07-18 18:41:34,18355647.0
11916,204E9B1153C37337EA3FEB65B04298FDB53385E136544733B875D35B8D030FD7,goodware,5664,False,5000-5999,2020-03-23 10:52:22,79526566.0
2711,AE158F58241197D995628DB10821CEBA19730AE4D13F56EDD65DDAEDE2A10978,goodware,941,False,0-999,2019-01-22 00:40:32,392705.0
13290,3E5BB242C4D933ECE8BCF7FE22367074213B845EDB73E633305BAA65BC516AD0,goodware,16642,False,16000-16999,2019-02-08 17:50:10,213382078.0
32074,23B28889B8D4E85CA0A897EC10D9C1118F644C199A4730931B90304DEF88A4DE,malware,39852,True,39000-39999,2019-02-17 16:53:48,12765361.0
532,23627A387D2957DF4F46226E7014EB2E999F7E37079B9A0BAFF7E12DDA48CB0B,goodware,986,False,0-999,2019-05-30 11:27:48,30877358.0
19829,0886407B610F4BC930103A5350FC3F08BEA3E6A3CEB3594666630EC99F0E0FAD,malware,711,True,0-999,2020-01-02 15:08:56,59391337.0
27309,1B2A731901DBD98078F0FB440E73009D998290EA471A9D0DB2C512B717485EC4,malware,1716,True,1000-1999,2019-11-08 14:47:08,90074758.0
29472,8D5173EA45EF53618DC22D04AFDD0AA0166D445278604D2391C931A2E9B37215,malware,15095,True,15000-15999,2019-04-07 11:58:46,9315499.0
13100,EC8654904A96C91308C52FD5B51AEB026B0C2BCDC6A67A457DEB8FEB6FB59F16,goodware,15094,False,15000-15999,2019-04-15 14:53:34,8478444.0
25710,22D428B4A20EF4EF6AC2E323CF87530B4D2BDE9E95A04F676E9547208F8C5DD4,malware,1385,True,1000-1999,2019-03-13 17:12:24,49272537.0
26208,33EC807ED64D00AA0980F9AF0CA3F6796A316D41A8EFA0DD4372FF1948FD37C3,malware,1385,True,1000-1999,2019-07-16 10:22:22,91221498.0
27920,A0CCA23A5155A530D994ED7B5406DC2962AD0332A49D3DD7F154CB12257BC5FC,malware,2600,True,2000-2999,2019-01-13 20:50:36,27024477.0
29243,420CB1A6D9EA754FE74080F2479B7D138D1FF99D396E415202AEDE134C37FEB5,malware,15095,True,15000-15999,2019-12-14 07:28:06,7486058.0
11104,9E43FFB4DB39693E87C97E23707533BFEE5CF4BC94E3FEB4841A44229B67CF82,goodware,2635,False,2000-2999,2020-01-15 16:49:32,30371689.0
5387,BDE5A9BAD6AE1FD7770640F45BB1685A03E5153A723216D4996E9CAD680E334B,goodware,918,False,0-999,2019-05-26 20:06:06,185135835.0
5075,15304F338206DCAB18C1D646AA82DBE0B6860D2C0B6463EE5B35C974944C581C,goodware,1655,False,1000-1999,2019-05-06 22:25:54,55552485.0
9611,24C3595C37F2697615806755A719D0FCDF9372DFB01F74FD1C87D7238B984ED6,goodware,1813,False,1000-1999,2019-12-19 15:16:20,16005699.0
11634,49E23C541D2DA2F76DD0CB5FBFAAFA20B544067886120E6F01413827F4987BF8,goodware,2886,False,2000-2999,2019-01-05 21:44:32,22091317.0
13975,A7B0E55E2338C73C38F3B19C01CEF64FDDD39CDFC17D43AA1E9DA5C0F59ACFFF,goodware,23908,False,23000-23999,2019-12-30 14:24:16,86257724.0
17537,004133E52F4062D39065367843942C8C1DC9EDEA0DE997E0E49E8C786A01EB7D,malware,704,True,0-999,2019-04-19 09:17:18,30016343.0
5678,4AE53AC54F3B33F60609973E4447334BCCF03354545AFFBC8A044994E708BEED,goodware,1716,False,1000-1999,2019-09-11 13:53:42,92858157.0
16961,82B22A7EE857D7BA62F99D2873923F811E8F9F78E2B0B0577CD7B3B913601BCC,goodware,40975,False,40000-40999,2019-08-31 10:32:50,13656945.0
4796,B6635CA649B397B39F73375C64AB8481C57CE66C7208492632F64E308C0FC17D,goodware,1528,False,1000-1999,2019-05-11 10:10:22,84856814.0
31917,0BFEF7AB9475FC1CB17BE4ED473DB78BA8688A389D92A755A2F6D30EE16C53FA,malware,38772,True,38000-38999,2019-01-05 03:39:54,12192564.0
18873,010536615FFB326685E84037C4F73D1BEB1130B6742CC62E4E20472467EC6557,malware,536,True,0-999,2019-09-26 17:53:48,23424513.0
5519,2128FED0AA70CB6FDD8C705E3E8D953411CAC8F9B3D681D8EACF510D8D20D05C,goodware,912,False,0-999,2019-05-28 12:22:30,73565698.0
26116,352C9573F3636F4CCD0AC0F4FAFC22CB126DB85421F56497FC29DFF9FD06DC5D,malware,1385,True,1000-1999,2019-04-18 15:30:16,25304600.0
8970,3F0006E6BB276EA8E5E490800EC28D8AAE20B84255C21611620DEEBEE10794E1,goodware,1813,False,1000-1999,2020-03-15 09:19:00,144150299.0
10756,AD55BAA79491BA3EA8022501BEF9931A3264BEA38B1A5FB4424313ADD73851EC,goodware,1987,False,1000-1999,2019-04-14 17:44:06,81217908.0
22587,5821BBC58A1E78A971AEF17D3D0FEC75CF2C24C16BB592AF0B3EB4D3A12AAD44,malware,1385,True,1000-1999,2019-01-26 04:55:18,14759072.0
7942,5FBD0BE736C0FC0D721D7428846FF9102E4A4961C97FA9A6B0CBCCB33054D4DA,goodware,1716,False,1000-1999,2019-08-21 16:51:36,11720750.0
18757,A1E8FFE867723C7889CE7279B80E61F42A145E0522A6998F73181E090DCB7DE2,malware,79,True,0-999,2019-06-17 15:11:38,40354174.0
19885,2094922E7EF30A02BBDA9277E641D6C13A75B5E08B336044BB10CC3DC7F650AD,malware,810,True,0-999,2019-07-31 20:55:14,22719413.0
18974,BFED161C1E8CFA236817EA7B701A665FB32E324D3412B8A58A9007DC42B6A9BB,malware,30,True,0-999,2019-04-03 15:01:28,2884202.0
18671,0C3505111E6A82493C1D02DE3D860C846061C4E83EB7656824624EB88A4C8314,malware,286,True,0-999,2019-06-12 15:09:46,37666219.0
3032,C38A02980E1ED47383426E9CC78C673D67489D22EF2F4BDF2768BA2FC7B2E5A7,goodware,697,False,0-999,2019-08-20 09:54:20,2013566.0
19038,C5AEB7DD3B76F83D3DC2CD82D564C464786A4D4CC1CC4CFF17CC4B2EC40D1288,malware,79,True,0-999,2019-05-02 22:40:44,9556639.0
21464,7EB37FA7F0EBB1FD8C418269BE251409E244F8AE43B3D7E05706CF11490A3A7F,malware,1395,True,1000-1999,2019-06-03 14:17:02,15890832.0
30613,7EB0915E0A6926E09ABC08FB3437631142CDB8BA10EA30A596E738D522953104,malware,23971,True,23000-23999,2019-07-29 15:07:18,47808967.0
5546,48F4D8697F47DC23F39DD68339A149C1CA73C527B982D4ADF00AB4A22616182A,goodware,1716,False,1000-1999,2019-10-17 11:09:52,5610486.0
18199,57F90FBE47AE078724AB861A68F9801BE7CF44B1AEA9A642BE59AE618721A6C4,malware,79,True,0-999,2019-03-14 11:22:28,22468567.0
7447,17CBE6A8E8A9716907D5792D3B627EEBE339E39E8C5744B12481BC1EAAC6E19D,goodware,1716,False,1000-1999,2019-10-15 20:39:50,5228030.0
5755,B09440ADE40042BEF6B2CA3300F1F91C9ADB6407577C69C93992A8AFB4D00389,goodware,1716,False,1000-1999,2019-11-11 17:56:54,12995123.0
3128,CA3FB36974B790DC9AC0940CD1160195B5D7C9DADF06CE5D68B662400EE8E063,goodware,46,False,0-999,2019-01-01 00:41:14,10801203.0
8709,D719981DAB4F0BEA0F8C6A0978078E0165D502912E21CDEB9864C24D26968D67,goodware,869,False,0-999,2020-02-03 08:39:12,78817120.0
15379,3A1A2DEBF6BDAB8C8973A497C4FC5DEC8D4F0CA0D6E48BCB609373DCE9E8E8FC,goodware,36493,False,36000-36999,2019-02-12 12:42:42,79877721.0
21999,924E8EEF454966A49789060C181A2DB2CE5209A01647B79B46173F44105C7ED6,malware,1385,True,1000-1999,2019-08-05 14:53:32,151907392.0
2706,ADC99E2997F2422999D0318EB9112363D0FDB0C09013687E67D80B591E33F906,goodware,556,False,0-999,2019-03-15 11:36:38,105866906.0
1268,537A3BC1AFA96DE631B0BE5E50247BF3FC54D9C4CDE4F071972D6CEE9D51ACEC,goodware,256,False,0-999,2020-03-24 14:31:44,68509787.0
1880,7AC14CFC7B50EA69C77266BAD277663ACBAF47C210995D42203C8B0E834DE1CF,goodware,873,False,0-999,2019-08-09 16:57:12,55477463.0
4918,A6875E6AA930C4EB1D83A82F76482F843730AC2FD5742C67A9698F711C3C02AE,goodware,1073,False,1000-1999,2019-06-26 09:42:28,2106717.0
6293,3622E038BC85013A2CFFB8CBC797F44D455966A30F87AF9A943CDD4A841BD3C7,goodware,1716,False,1000-1999,2019-11-08 19:28:10,57168764.0
3893,FBABA1ACCE28EFE4F18B99C5BF83A6747A18A110CC06DED47E1A97E95E09228B,goodware,241,False,0-999,2019-05-09 09:27:38,1700467.0
4239,481B8ECED13B96D030FBC9A5FC2579CD0F0E357A40FCAC3F62EC4835D80624B4,goodware,1220,False,1000-1999,2019-01-24 16:09:42,46565777.0
5904,8720A408592DB76D243118CF0C16345C60459263AD515F53A944B7A486BD3AC2,goodware,1716,False,1000-1999,2019-09-06 18:27:04,39242185.0
23337,E1ECB16FA19B4C35E127924BB005913F7075719E2C3D2B9414BCC43EE6B01159,malware,1385,True,1000-1999,2019-05-16 17:41:04,17029505.0
21864,A3C78E2D3B635C26C1F6FA946C08572CF4DC07047E0A7BADE06AA890231D69C9,malware,1385,True,1000-1999,2019-07-24 10:39:08,6271358.0
21854,A3FBA9453E5BE8F98BAC05AAB70C1C6383D897710AC46D2C88A1277CE90037F2,malware,1385,True,1000-1999,2019-03-01 22:33:00,18462167.0
24053,ED6F4B959F4FDFB41C255B0E649BBE1CB4F680A8D108817B148D5AD6A62B18D8,malware,1395,True,1000-1999,2019-04-03 17:44:02,11816424.0
11556,DC1FE2220115423A96122A20F03D00D1CE9BB6371F300A40108C90D87E039B45,goodware,2842,False,2000-2999,2020-01-28 23:23:04,31059401.0
18672,4E63E1F0A6215E4950CAE1EFB214C83BABD0AA3F86A1A517B1409F454D312149,malware,917,True,0-999,2019-05-21 11:43:54,22615534.0
30995,BECB85439A72C81B107FB9BC8ADB7BC9A808931092F800A99A3660D2D15E5445,malware,26147,True,26000-26999,2019-06-28 19:52:08,9310980.0
20177,59E3436497470D43A58E32AC5596558760250490DED65875E4FBB32826B8A09A,malware,172,True,0-999,2019-01-05 17:35:20,9682835.0
21211,89DF40DDB072850E316C89C8600555DC93646CA9D09323F732C62BD7933FC11D,malware,1385,True,1000-1999,2019-08-23 20:12:36,47512651.0
30406,9F039D7C55A7347A4D8CA78C2FE4D1E067BB12E52F0F31996B7CC8F599D8A568,malware,23153,True,23000-23999,2019-07-11 18:32:06,6638047.0
1377,59DE904B119CDE1E9133C3DA991C17C0523A79D74D19D2C9CEB94E2F478F5D2F,goodware,31,False,0-999,2019-06-04 15:38:30,35030816.0
1526,642F3259B3020313D2CDEB0EE2FB08FE9EE40503F3BF587FEC1F28553AC77FEB,goodware,559,False,0-999,2019-09-26 13:34:54,48184633.0
16809,5F9AFED2599A62953DAB29CB03E39404E2F29A18450683CDB2BB27DF171E5AD1,goodware,40889,False,40000-40999,2019-12-23 01:48:32,45819447.0
20280,1E147B1D4CFBDF7B135AE3A3300DB2E3DB4F750740D437F2686562C5713EB88D,malware,261,True,0-999,2019-09-30 18:22:24,93953069.0
23682,DED246FB6594F2C0C0D78F37FB3F2965A8B4D62A1455C44DBF47E4DEF674E8C5,malware,1395,True,1000-1999,2019-05-14 09:46:34,24047309.0
17298,AC2F99876FCDA3B8497115DA92C341C7EF02630DDCB69688DDF9EB40377356B4,goodware,41341,False,41000-41999,2019-10-16 18:05:16,6461652.0
19027,0F8385E7CC4B680742B65CD9E5F7339806F2286F2B2E7DD90F82A26744C69099,malware,230,True,0-999,2020-01-25 10:59:22,62857547.0
22206,5F1FBF40131BA2F84D0D496A077042CEA81EDA0ED492FD901C16B4CDD0913438,malware,1385,True,1000-1999,2019-07-04 10:30:58,10058119.0
8599,4B4CF7F2A69A6C8224FA42351ECCC111A2A29B2F877F7BB828461A0850AD88A4,goodware,881,False,0-999,2019-05-19 09:53:22,67534350.0
30050,F32B0036698F35EFA552926E44A73024CC7293DEE45C7A9B60764730C7F39BE4,malware,19783,True,19000-19999,2019-05-08 10:40:42,84042907.0
23108,6EC386926F77829020AA3E7413043CCF6D17AC9641C08FD894F9E096D70F7C46,malware,1395,True,1000-1999,2019-04-28 13:44:14,26601558.0
4043,C9758DE02C37D32BBC112FB59F2E778A4709605A3EC25BBBB018EA8C5AA0F332,goodware,1187,False,1000-1999,2019-03-03 08:36:58,38962005.0
4602,F8C6DB9A2852BB8EDCD42CF4DA111DDB21B12FD1021530363B1118B610FFBA52,goodware,1541,False,1000-1999,2019-04-05 17:03:02,43543999.0
7645,A1F29AC6B89AEAD91B291F9E9D8FA66FA9AAD3D130E84BA91E0AA5578FA30E09,goodware,1716,False,1000-1999,2019-09-30 18:49:22,10964636.0
3021,C2E8C861E3778BAD40AA13BAFC0F70956A31079ED975470753258A41F28A212F,goodware,674,False,0-999,2019-03-25 09:33:06,71631770.0
23047,6642095A3620E9A02FEFFFBECD1F9DF0B6529F0A2592B4090897C253B7E9A94F,malware,1385,True,1000-1999,2019-03-18 16:03:48,36054169.0
12331,6C1E59ABF337519F0715731FC903C4A5C66D0B85A602E8421CE42C397C5F48AA,goodware,11273,False,11000-11999,2019-02-08 11:35:10,9914634.0
3839,F7675AB0638CD2E1DD2290D1167ADBA150066502572A94A33131432A2A902B34,goodware,84,False,0-999,2019-08-02 17:24:22,41386726.0
364,184F5ED4B7B2B5949B1CAB4D5B034555D59D88F9A79E79E985DE5D80252E15D4,goodware,33,False,0-999,2019-05-27 16:51:08,22961762.0
28331,E5AD577FF5E647BF953EB07A0C5CA57737914FFFE923E1ED334406A99FF96792,malware,2893,True,2000-2999,2019-05-16 14:43:42,17312599.0
4855,3084EF315C29798A0637773F702F39A0CDB6D3239976D960C9555A06EF3B0C01,goodware,1538,False,1000-1999,2019-09-26 15:49:24,59293408.0
27733,D904EDC15114BE924E2B41DA971C51094F05E88593AF73894F1CAE2429711161,malware,2600,True,2000-2999,2019-01-08 12:23:28,10651836.0
9265,1B4B79A60A6640405CCDF937CBBCABDA6E385DC71EC40AA3E7C531DB285A1FD1,goodware,1813,False,1000-1999,2019-12-10 17:00:56,23384328.0
20007,AEB96CA556F479B517AF116E47BEE1E434A043821F1F2F51DD7D42B878BB4B35,malware,972,True,0-999,2019-08-29 20:21:36,16102983.0
21036,CA8AD11D66CA6869BDF584A106DB59A46BF3E50FDFC6C34696A346FB387138AF,malware,1004,True,1000-1999,2019-09-18 07:59:58,223547838.0
14466,D7119DABAC34D497D0D8A0E09850D56FEA41EC7669F3005F692C030E93A2EDE9,goodware,26931,False,26000-26999,2020-01-10 20:31:44,32496043.0
10112,32C89697864A0478C84C34B9FD29DB3CA52879C073D4D87A0EB0CFA38AE33E0F,goodware,1827,False,1000-1999,2019-12-02 13:38:20,13184809.0
12358,4D06EE0C25B4513F3DC116471704F478A7795BBF0405A066D13D27F39A3973FC,goodware,11289,False,11000-11999,2019-04-11 17:52:20,13781612.0
12019,167B0476B87250523560DFAE6F951230E23E9E6191A909A5EE1BA7B602556183,goodware,6805,False,6000-6999,2019-03-20 09:55:24,66683897.0
28502,2A3B940CA02B092E22FEFDE229E71B48F2D04308167C7AD1AD87B63A784C270F,malware,5755,True,5000-5999,2019-01-14 21:04:18,6870553.0
6997,B839439D03B1ACAA3D1DD72B791E1B90B657A29C8AD0C7DE8F2F90B88A3DEE68,goodware,1716,False,1000-1999,2019-08-29 16:26:18,11955263.0
28617,B01F4692A74D783FE8230D69DDE30C9B7623D262160C77723EB986C4C754FBCC,malware,6883,True,6000-6999,2019-01-10 19:08:26,6691465.0
24416,B4E533154FA3D774297A22C84B6529AEEBE165259894D4AC81A24BA723BAD2A1,malware,1385,True,1000-1999,2019-05-21 16:41:20,25427641.0
