Unnamed: 0.1,sha256,data_type,smali_classes,malware,smali_classes_bin,dex_date,total_size
13373,D32CD6CFA7D2E0618EE8649D159371DF7704995B26A1796986FC798FC65F60DF,goodware,18304,False,18000-18999,2019-11-08 18:07:10,43959181.0
852,38587D0D09D46A2D4ED66DE2AFB2686B9A3DCAA7983B34E7FF691194F46BA27B,goodware,903,False,0-999,2019-12-18 12:02:24,75598456.0
27512,09D0E1933445CC495B800B1E084F4F34E24A16B694195C05811D24AF4AD491E4,malware,1813,True,1000-1999,2019-12-11 19:20:58,7570944.0
27726,BC79E8AD42AC65FF63A2B53A3783D4DA767890E9317F4F9E3F87D22A629254E6,malware,2600,True,2000-2999,2019-01-16 15:23:54,12722145.0
3003,C10CC9E8CE56D8074D0BF3C346247C5CAD2F701EBD4E37EF5BA1482E97A802C7,goodware,84,False,0-999,2019-10-31 11:41:54,15860001.0
9168,9F508F8BCAEF8C1D02B23F21AFD9D8973D1718EB1095FA00E72FA26D3C4DA4B5,goodware,1827,False,1000-1999,2019-11-24 07:42:28,65358361.0
31181,7411872C8170528FC7AB218C1EF7B99BDB8603E548FF9C0924C690727154523C,malware,27845,True,27000-27999,2019-04-30 02:39:08,7741749.0
14908,1EF3B60806E7DFE9D0DD67B716B97A0CA01C053925405D08951A6C16C4A1BE44,goodware,32809,False,32000-32999,2019-06-28 02:17:46,22971044.0
2621,A7ECFAFF4429001C0BEF2DEB63571AD793BAD87E7DF67D20827460D4A305D4F8,goodware,888,False,0-999,2020-02-07 21:53:06,110613404.0
4316,C01D002CDC970C28CB084989EE8320AEA41203C89ABB5E34D6F1A5A2966120E7,goodware,1403,False,1000-1999,2019-08-26 20:33:48,13815413.0
16047,87CB4BAD4ED63C23F74D3DE1A20EA40B8E2C362F81B9CF8A2CB60FAC88534ADA,goodware,39365,False,39000-39999,2019-06-20 17:11:50,12351247.0
13854,8E1B0717411E03223C5AE8C2AA45ECFA7ADBF8C56D804F18E0B8AE4750CC8D94,goodware,23364,False,23000-23999,2019-06-10 18:46:44,64668808.0
11448,B5A9E582B3D8EC22B48FA544098807471F45E6BDC3A7B95861CA40F63C92547A,goodware,2892,False,2000-2999,2019-04-06 00:01:14,25484396.0
8607,CFFF180984B5AF1F4E180B37CFA8084C002ACC2C8EA7229E60344B9549E3B11E,goodware,878,False,0-999,2019-01-30 12:30:38,14093167.0
8527,1A7234D164114229F9E1D418FB4466ADB66904FB46D7D77811939368C2489B8F,goodware,827,False,0-999,2019-01-14 15:36:54,425142.0
7398,2B5C4EB7476512325D047FB3F623480E45E8F7C887789790C5D658FEE7714D27,goodware,1716,False,1000-1999,2019-07-23 16:33:04,8634798.0
31563,CBB2F2E22378B1094FA6EE850B62638E536BFA48948A629C0B42BBAF3364DE9A,malware,33818,True,33000-33999,2019-04-03 08:31:16,181584005.0
10630,49109685413903320905AE6F41515360ED26A2A3224797DE683997A4E3364D3C,goodware,1887,False,1000-1999,2019-07-29 14:50:58,7713758.0
24191,F2B3C94DEAB63E2C7A2D0D2DAA73E2D444EAAA198AC2068B3328A54AE1DCB44E,malware,1385,True,1000-1999,2019-05-30 17:47:34,44496631.0
9183,74D13A5686E811F910F04967E027B10B09DBDDE639560B431A07216143EF3A8E,goodware,1813,False,1000-1999,2019-12-03 15:38:34,12558346.0
9721,D594BEFBC98B9936E5D32642F97582881D897C7887262667309A776036B46F49,goodware,1813,False,1000-1999,2020-03-04 15:09:18,12580851.0
31467,1BAE0DB9BAD04798310B411DB03F53FC38D2A24963C931A168E69B4AF9BE7876,malware,32095,True,32000-32999,2019-01-24 22:24:38,31742285.0
26844,16074512D5906951C3B12E790C2F550156ABCDE76C8BF17AD54C4BE1896F1FF4,malware,1395,True,1000-1999,2019-04-04 23:45:48,76510667.0
14402,B991EE481B6F9EE588BEB1F4293953AD33894D7ADA5B9F90B8FB2D0F6E8590A5,goodware,26226,False,26000-26999,2019-04-29 11:57:20,12278737.0
3932,FE97FD169E6B6B3AE5DE2CE09846A836A4852B87EB25121340CAE4AA678C8D33,goodware,33,False,0-999,2019-06-24 19:39:22,28742385.0
13545,68A2C72E248654C245233620239281D71E33B47D8F6A6C12F1779FE13F8BBB27,goodware,20898,False,20000-20999,2019-07-13 20:57:36,330039027.0
28206,F70B605B5DACA2CF6DB9616E3C5A3EF7780B8C02AEB4B8F19926E5F834EEC58C,malware,2893,True,2000-2999,2019-05-21 15:06:12,41947883.0
27133,4AE3CCE59E8EF522CB2D0B4634FFB10A28768CDCEF57882CB0DF61826A8911C9,malware,1385,True,1000-1999,2019-08-07 15:17:46,19021756.0
26551,114C9D9998AD4F775C8C1A229E0197027EF0D54640EF540B8CB12B7635745E3A,malware,1385,True,1000-1999,2019-06-19 16:32:24,44841276.0
16233,5D6C1B36552FAD3A9C50942A05D1E9FFF2021374BB2C4B9E737B2505D94C7329,goodware,39650,False,39000-39999,2019-02-12 15:14:26,40162205.0
28207,DCEF82367D9535964B15BF9C53E514F11520761247DFE6AD930794889790C139,malware,2893,True,2000-2999,2019-02-28 18:54:16,15550856.0
26936,1A1B42F152D2CE9A0811FE6151ADEFC0F7CE1F949472598358A8CA63A8C09E00,malware,1395,True,1000-1999,2019-06-13 19:21:06,32894449.0
7464,972B0CBAD09B5070AF45DE906870BE09757602FB3C36291DEB2A771A2B488B3A,goodware,1736,False,1000-1999,2019-02-27 20:55:08,433183280.0
9474,DD129FB0D870FCF533DABE2B8B90E8DDAD29284BF583B9A9B0D61D437277DF4F,goodware,1827,False,1000-1999,2019-11-14 14:47:22,116349838.0
20184,04097DFFA36278507D854E5D873A6D1EE841CB852DF4DF49E05D87EF1CFD76D6,malware,349,True,0-999,2019-04-06 12:37:50,2272110.0
29570,16FAEF9E3FD80017CD78E424498D10A36E7DE87483B9B8200808B2C197962D5A,malware,15095,True,15000-15999,2019-04-25 19:20:16,4586217.0
1310,562340C5A8107B9FDF7E22A605789365DAB6D47E59571888F304478313F1AAB8,goodware,472,False,0-999,2019-09-23 21:28:04,290766097.0
21337,8CAC885F0AC24F11EAE4511742162AF2A85C9FE96A9D77BB46603FE97BA8A718,malware,1395,True,1000-1999,2019-05-13 10:26:04,36633544.0
1998,81803D44EA02980DD31DDF604BF58430E34979E57EA0DAFB59BA5E8541709249,goodware,294,False,0-999,2019-03-12 16:37:16,94666.0
24271,EF91C68772C12C6213CDD747D7947433E6A9C127C4B7280F7093EDB93BCC6A24,malware,1385,True,1000-1999,2019-03-19 17:34:50,27729262.0
28720,6EF1D193A6BFAA9A0F3E20EE8F44216DFF321643EC0D0C0AD2474DB494F7F3DF,malware,6883,True,6000-6999,2019-01-27 14:02:42,3339200.0
3179,CE2EB9449CF6F144F7CC68BEDBAD101C10811DC17A62FD1901935AEEE8C912A7,goodware,903,False,0-999,2020-01-13 15:15:28,86396544.0
7600,EDCF26F81B334E4051B451130DE9AC278EF4631C89A6B7250A9947003CA4AAB7,goodware,1716,False,1000-1999,2019-08-19 12:58:40,4440729.0
15951,BCF4729321AB6B984A5831126984E07766D2E76D2EE451FCD8D93DC83C8215FE,goodware,39115,False,39000-39999,2019-05-06 08:41:46,12799317.0
19067,C8358EA31CAB4BC2B8196E5CC230F077DF28539DDB6DE16FDE784B2B5BC5E26A,malware,79,True,0-999,2019-01-05 13:15:54,22911218.0
16203,71C7A661F5897B77E4A95DDC5D77EBBA3B6ECF078153D1F494912D0C30126224,goodware,39517,False,39000-39999,2019-06-24 20:51:12,32707046.0
15778,D6378926C021F6EBE57B13CCF1DE4D68E9E2E67D2D435E586D6D6B48692369F3,goodware,38744,False,38000-38999,2019-11-15 13:35:54,50352754.0
15612,DF986B6BA71117B3CA2CBF272E075A76EA54215FB7D548E6FB03DA88E91E642C,goodware,37999,False,37000-37999,2019-07-04 20:28:24,203734524.0
32590,22528E2E77B36D9A3C0A91F3EB1F688E123FA223FCF00AF71814B6750E821C8A,malware,50912,True,50000-50999,2019-05-23 14:46:10,10085501.0
2630,A8E1986D329C4678A2D33F026D03E6EAA808CD011EF3BB30FA3DC23BAB1D5366,goodware,707,False,0-999,2019-04-16 17:30:46,5540990.0
21994,928A3434922F5881F63422435352F13FFACEF10A7F9DF4B3AB83379BA1652019,malware,1395,True,1000-1999,2019-05-16 00:01:04,26694903.0
3154,CC065E68A3B5C81215D69F627D96F5E6967A151735615ABB39464BFFBFC9AA0D,goodware,955,False,0-999,2019-01-08 09:19:38,135413960.0
22059,9B66A1DE6A37BE50A1466D8109682E74435149B4FBC4CC8E4A1488E59B434F1F,malware,1385,True,1000-1999,2019-08-22 17:10:38,63521681.0
12081,CBD7FA751BC63E3BA3669DBA43E7656A728CDD0769EB00FE43EB04A2ED34A0A1,goodware,6903,False,6000-6999,2019-03-01 09:38:46,2044883.0
25411,281BC42EFAC8BBB0B47E00E02BFE0477326F74F9DA1063E747F6B0A36ABD87F5,malware,1349,True,1000-1999,2019-01-26 18:42:06,345096517.0
28336,9174EB58AFC759AA5D615531538687437E83CD1B8FCDF96A0FCD88254A23F901,malware,2893,True,2000-2999,2019-05-08 14:52:02,53204834.0
4697,F6A46A0B53643CC38B94226B7B3424827A51ECA1A6D2D2E5DE2B99A6B472175F,goodware,1541,False,1000-1999,2019-12-10 15:09:44,53893484.0
7694,5B6FDB08D2E9E5E143F362042EF4695F8E1AF453D23306713EB2352EB31D956C,goodware,1716,False,1000-1999,2019-09-23 16:16:44,36580097.0
32010,28D30C01DE9BFA97E04014D64DDB77810358565622B371C361177D548EDA85E5,malware,39441,True,39000-39999,2019-02-19 13:45:18,14312739.0
26745,1CFF14128CDEBE85520A43D72DE5830F58FB76854AF978313CFA4D0B62BC16FC,malware,1385,True,1000-1999,2019-02-13 14:43:44,23288696.0
29862,41C63293F5CA33FA3E1A5143EEF93BCF32338E7FEC56AC839047BE2413B92DD8,malware,16357,True,16000-16999,2019-02-02 08:54:32,2578407.0
14363,52DF66717761709DB6878A8EC91BA74166FE2934DBB94317E8538FF716A01C2A,goodware,25834,False,25000-25999,2019-07-02 09:28:38,42299666.0
24092,EE816543FCD3A61D0758FB6A9C2187F5E1ECDF55A09480258ACB73D21FFB6976,malware,1385,True,1000-1999,2019-03-20 21:33:04,38862769.0
7148,72A4A5F3BCEF1E15B95B65A97BAD2EF3330F047F788C422EC108F7A260D817F2,goodware,1716,False,1000-1999,2019-09-18 14:39:16,36565024.0
19768,329958FEAD74AC1015AD59E78C0C76DF09E60B7E75FDEAA58363E798A0CCFB91,malware,190,True,0-999,2019-05-05 19:32:00,15503972.0
12282,48909AE32D70E67D037024882661C796CF2BD2C5F20571D97B43D88B6CDBA993,goodware,10959,False,10000-10999,2019-07-27 01:17:28,10112629.0
17299,1ABB5DAD604810770A84051E96C764556B1B1228FAC58CCE992A2C91CDF33E77,goodware,41381,False,41000-41999,2019-05-07 20:01:28,50128458.0
23130,6F10ECF92258E66097B8892C4EA679CA770AA42CC0AA984EF8652103F183B2E2,malware,1385,True,1000-1999,2019-06-28 11:49:50,8565494.0
16965,FADD6D030EFFC369FEC07F84A42396CA2CD6A40689E286D80F7D815E03D44D8F,goodware,40932,False,40000-40999,2019-03-24 20:11:02,18658863.0
4100,9706198498CE937D4DFE54AB67F8BCD491D5E32DDE5100A244E05FC4D23E5DC3,goodware,1326,False,1000-1999,2019-11-22 12:19:22,73197956.0
4799,6BEF31DE395A577D0CC41E2C52DC4009C9FFAF142D3CA48F055C034525E7EDAD,goodware,1541,False,1000-1999,2019-05-08 18:03:10,24149444.0
7781,A39DA74F7DF1D813E870A65714121769625550F3E89B4D317DC8648D1001B9AF,goodware,1716,False,1000-1999,2019-10-19 15:33:04,8443742.0
2475,9F5FEE72721142BC8E8F2B49F91D51FC8D4891FF01D5DC6657787562CC26CDB9,goodware,760,False,0-999,2019-07-01 17:15:50,5263668.0
24993,D2A64A8A9DFAFF31D92B21B66EE7F0E139C8B5C17432892C1111A44977A092D1,malware,1395,True,1000-1999,2019-06-14 14:19:02,54582206.0
2804,B45A270672FF9434B2F8A5312154D90F6666303B19E68CA2F6C85ABA3201BB22,goodware,639,False,0-999,2020-03-30 07:20:06,52122501.0
27049,0FDEA2721EF7876FAF419341EBE57E351B1CCBA01A85F4809AB7C642896B7E29,malware,1395,True,1000-1999,2019-05-10 19:51:10,16220048.0
17409,478E8058624997FE07A2CEDE0738078DF790444028A57C1D416C84CE1FD1891A,goodware,44356,False,44000-44999,2019-11-21 12:26:18,52255524.0
30717,87DC9B3D2FDF8F867597F842507864EC7ED5D79C17BB6C795B220F03B99F4D0E,malware,23971,True,23000-23999,2019-07-25 18:03:34,47832827.0
15173,05914709F4F607E56ECE875B857695B1F9B4D615C07440CCA60ED98CA0A0A359,goodware,34606,False,34000-34999,2019-01-09 10:59:52,13445634.0
5323,5B3BC8126D87E194884D69351777E61F4AAAA4B1822E61DB8ACC7972113E7770,goodware,980,False,0-999,2019-10-28 10:19:10,72119062.0
29374,F7EA145A59D5EA879749340038DA2B2B5A2B46ACBA731418D06ED6106C2E61F7,malware,15095,True,15000-15999,2019-02-28 11:13:46,5277667.0
19641,27C2875C00B262C0F31CA41EB9CD8CE75B72138BD80FCAF0163E128428C9DCC2,malware,180,True,0-999,2019-10-30 11:29:56,41810375.0
15714,F7CDCADC40D00638F04D554DCC0F197C74A555332A65456F9574F9F03FDE922B,goodware,38540,False,38000-38999,2019-03-05 10:51:40,8102833.0
27729,4254D2196A48D30BE87FCF2726A458EE89EE3F3303A1EE189AA216FA42EAC283,malware,2600,True,2000-2999,2019-01-17 19:34:18,43439946.0
18135,2ADA46186C446ACD276986D24D758D30AF5483680DDB30B2ADBA9F28EC167E9D,malware,922,True,0-999,2019-05-06 18:17:02,141161444.0
27182,149CBACC0785287DDD2D78AB8C089B647C609B574910429B638EEF73B5B4A434,malware,1395,True,1000-1999,2019-06-25 18:27:58,27775464.0
31814,3E53C4037A0BCEE0D1F1FB6164E1E860E58505CE762D1A3212D08E6241EF794D,malware,35653,True,35000-35999,2019-03-20 12:48:32,9867339.0
21856,A3F9F687C21764F6FA709EC89E738B4D310F880B841C3E7783E870DFC72EB1E0,malware,1395,True,1000-1999,2019-05-20 16:23:32,24286116.0
28539,F322509A273B4B1A28D5E88FCE1DCBA812EFAFD8B17C05A831CC419A4D5F1065,malware,5756,True,5000-5999,2019-05-30 23:09:34,6359909.0
19706,2E017E01FF81EFD80BFBF3C6721FB0F0BB7603B499EE7AB05A9BC99C3434EC8F,malware,126,True,0-999,2019-05-19 21:35:02,88614.0
29160,3BCD7F4836B2DA9651FB0A128E23114BD657AB70A514C02AA141975272DCF998,malware,15095,True,15000-15999,2019-04-10 07:06:28,7116466.0
26276,3D1AEA35029DE86DD7BFB2CCBDA69EB4B10972C6C545F3D5D2B5B4CD48884567,malware,1385,True,1000-1999,2019-06-19 17:43:28,31819695.0
32453,0A5DCD0A623E876873898707D3272D2E06AC6CF0B67182FC6B9F7699CB5780FD,malware,43582,True,43000-43999,2019-07-05 12:16:34,11315830.0
7883,A2BEE902425696EDEEBF09DF89FD8E9841F338F7B6EC4DF110B92A8F777FBF7F,goodware,1716,False,1000-1999,2019-09-05 14:59:18,11656057.0
306,15305196FF2BBD0BDBF13691012E34EA51876C5A6A82FE49FE49CE5B50581A87,goodware,31,False,0-999,2019-05-09 15:14:16,92718201.0
20295,64773820B07D99937AC7D420A665B78E66E233FB821A59E63E28C031AAE60532,malware,125,True,0-999,2020-03-09 17:02:50,24220773.0
3259,D35025E501A6439989EE4C0CFBF746028C7FD5F6F147A9C161000CCCC8D3EA3D,goodware,111,False,0-999,2019-01-03 11:51:30,92986826.0
32197,02A8C47B5F6E937193B9B15C43550CA93CE16E79521CDC6D76121CA04917B9CC,malware,40909,True,40000-40999,2019-01-29 22:39:52,20709312.0
10936,648AA709F8E5B6FE9F36B8D8E63F42E62ADBDE0CC956F197C68C531F21B4DD86,goodware,2071,False,2000-2999,2019-08-08 12:58:46,116227163.0
22562,57D6999714E7575E42ADE3ECF58D97CCC519021BE06358A9C41F3EAB1D699912,malware,1385,True,1000-1999,2019-03-06 21:55:22,59860597.0
3041,C443563603521A21442E50879D61618F6C772B56CFD76D2E26CE539E9F7CBE04,goodware,886,False,0-999,2019-07-11 13:49:10,68095913.0
11437,48F077BABE696CEB4DF92ADFA87176BE3AFD214A0B0B387AFE163A008C8D28D1,goodware,2844,False,2000-2999,2020-04-03 14:34:54,18600751.0
2729,AF194961BE0EFA88FFD0E84E3B81B156FAD847625EDDED4012A92A600DDE23DC,goodware,865,False,0-999,2020-02-07 17:26:32,139695424.0
12595,C6929F60D3F86B6255BC3CCEE186E6AEF811857143782A7D6A3559372C1B6807,goodware,15082,False,15000-15999,2019-08-01 09:17:34,5071883.0
24926,C9D7D680ABFC9A42669E94E42A39F29A786BF7F40DA181D8D9010A244B036ACF,malware,1395,True,1000-1999,2019-04-24 09:52:08,74434145.0
13048,A80ED711281F4324B520280CD41240DB682FB6BE7625987D9620833EE80A190B,goodware,15055,False,15000-15999,2019-04-15 18:59:18,7178621.0
31684,DC81DB8520B8EA1D44DD01ABE46A610F1A054941054380AEA9EB6ECD768FC71B,malware,34127,True,34000-34999,2019-01-02 18:52:16,11739092.0
9350,D2329227B469D54701052F9D158CC030A8DA773267AC9027630605F0EF8E1BA0,goodware,1813,False,1000-1999,2019-12-09 14:09:52,39484995.0
28748,6D1F5C1A9B7BE3E4C54B9A783F80A1B4246D9613E63ED42DF9359F96C3E45BA4,malware,6883,True,6000-6999,2019-03-17 10:23:16,5459627.0
18639,94D896977DE2C590DA56DEEFF848AFB847EF404FD4C5196E97C3FF03CAC1A49F,malware,79,True,0-999,2019-02-11 16:27:36,22859277.0
13945,F7860DB1BE522351BE86FA245C3746F2E48676DF3BFC40E6C208117C39818260,goodware,23756,False,23000-23999,2019-03-23 06:39:40,227202368.0
27882,663E90DFE820C4C7EC6DB332196D7FA284FCE523CF258717913E76470455D0C9,malware,2600,True,2000-2999,2019-01-12 12:22:40,45274440.0
13097,62E0059CA2C4DD617796E4EEFA9211683B62854A7D5419033A4FB0C74D3313A5,goodware,15082,False,15000-15999,2019-07-26 09:37:18,4497058.0
23216,6D0D1FA9FD74AC1A98A0C3F64767245962F48413E51C5C5122D980D62B23C905,malware,1385,True,1000-1999,2019-07-14 00:39:02,47719749.0
13787,36AEFF9F30DBCA0EC8735842CAE28DA0E700F2AA60F0DAA725A2F6ED7F651D5F,goodware,23158,False,23000-23999,2019-06-13 04:05:56,60890644.0
566,253D6D1ADC2B92CCE7F749199BFD12F642A8A343B1607C7B45DC6A6FCA97CC21,goodware,44,False,0-999,2019-10-29 10:40:28,41522270.0
2470,9F2FE4B43D01684C569A5716120DF74894DA1DAF2E25C391898B38AFA2B170D1,goodware,44,False,0-999,2019-10-23 16:09:14,62674017.0
14220,5D89F50FF4FDC7D41DBC8D7FDFDEC3D3FE08F567A0909E98B833D70151C78155,goodware,24745,False,24000-24999,2019-04-09 17:23:50,76264086.0
3769,F2A658F670B3A93C2377B8273FD011EFA3BD62E1426908F4533EA6A406444A6E,goodware,26,False,0-999,2019-04-28 11:58:50,4219390.0
24388,B3041AE584BCB8869D30DFBAF5D67D72CA8C45E0A30DF72C44DA46252A4EF6F8,malware,1395,True,1000-1999,2019-04-04 18:23:24,39788059.0
4616,C3FE90F25D989E85CF529ADFDE696FC56022428968046527D3DBBC7115EC7C59,goodware,1597,False,1000-1999,2019-02-02 18:41:58,130262742.0
18413,013E0A5C4548C2DE66D044D8D3979C6178AED06E14BA5E811F117FD6395EAD07,malware,417,True,0-999,2019-12-19 09:15:38,80119211.0
1662,6D46BB713655B5590ECED78AEC981ECB88CDA0CEA17858804772FA6D6B714156,goodware,31,False,0-999,2019-08-28 18:26:48,39439805.0
9243,C0C1C3A4B84FB7090E5BB835E9402477A4C0701F9F5D5A2105AA411D903F71AF,goodware,1827,False,1000-1999,2019-11-26 14:14:32,90225862.0
15027,583A38EAD4E294644D38932D7F332E2388F4E4368B92E868E261916467152BC5,goodware,33933,False,33000-33999,2019-04-25 20:41:08,27044585.0
26251,345489875C20B60CD334F4ECE31F1FCF819E62D022119859AA110854FD6F7BF5,malware,1395,True,1000-1999,2019-03-15 23:19:58,26930730.0
3711,EF15E0297144424473942FCFC9BC2824546719E00D78B2C377D8903E7A01A9DC,goodware,85,False,0-999,2020-03-09 18:59:56,52218.0
25386,4E05592B0AB8B75D20E8434D2DC018233F06789119E64E0C8EB1AD858C52FF39,malware,1395,True,1000-1999,2019-03-22 10:24:56,60380216.0
27987,700A9C1CB7FFD156F57718ED3E716C5EBE9DAE6953FC7AE6694911ABB55B7C99,malware,2600,True,2000-2999,2019-01-08 10:40:54,37134953.0
3429,DD540140BC750A4691D9E1635759C9310595101F595600DD8298AD3D9C72D01C,goodware,59,False,0-999,2019-11-19 07:42:18,244949403.0
26471,3AB9894ADD4BE5446CC32838D261D856F004960ED485F662A646CC5BB3D05ED3,malware,1385,True,1000-1999,2019-06-12 14:04:56,51466616.0
1235,51104858D357A7FC8428283E7F3BC0E6590FC83857C81847F39A92C502C356F5,goodware,23,False,0-999,2020-02-26 02:02:02,116374500.0
18053,0090EC5E8CB1AC29AEF8F3078C8D2BFE474B6AC82F56BB481B1D5BF9D5B9B7DB,malware,503,True,0-999,2019-09-24 13:38:58,30261318.0
23000,6AC93BC61536033D6F393DADC7416F35A5BA3DB183D6E9BB9FAB4E5C6A490010,malware,1395,True,1000-1999,2019-05-21 15:56:40,19013028.0
22116,98B29281F7B92872EEF7D533678A648DAF960ABAF1DE01004E26772E08239E29,malware,1349,True,1000-1999,2019-02-16 15:31:32,43609477.0
21008,6E750EFF7FACB4696076B2A48CA069ACA435EE49E2950D8CBD83ABF11EF88B66,malware,1028,True,1000-1999,2020-02-25 17:37:30,113818763.0
1899,7CC3293A3DCD6BEF789C423E09DCAFD89283D102DA22EA1BD41DF63E6BF261A1,goodware,256,False,0-999,2020-03-26 11:22:40,36388443.0
22978,691A6B63D2365F53FE9AA691E6B9D30A1A50B80A7A2CE496D73C50A85DCDF3E9,malware,1395,True,1000-1999,2019-06-04 17:35:44,41060046.0
5290,15D4445D31C744AE5809D168F9FE00D60EBA109EB1D37FA1CFA29854872069C4,goodware,930,False,0-999,2019-02-11 12:04:40,62829399.0
29988,4491D1FA14AEEA418747921F117D5B93174DD9F8E70989F8A53A74A5BD923E7A,malware,18441,True,18000-18999,2019-01-21 11:41:48,38421603.0
13131,BDF0F4EA3C7AD4A9841866BB226E0D3738A3E476D60427E8AB9BA572CC1FE072,goodware,15082,False,15000-15999,2019-04-09 21:55:10,9528276.0
28225,6B80C0054217A3A217A4BE6247967C2295EA282235A94091919D08D754639454,malware,2893,True,2000-2999,2019-04-03 18:04:34,44409280.0
29817,8B9D302513F23543A98A24BE336662AC6642A6079C5BDD25280D6C7E2C892892,malware,15106,True,15000-15999,2019-03-15 18:14:46,2442949.0
12062,2DB39F3A7F9A351CC84EE79CD0BEC020E9D3FFF7602BA614FEAE86C7CC0DDB4E,goodware,6902,False,6000-6999,2019-02-20 15:42:42,1412581.0
31659,D9C1353D41C82C9C4CA4D4354C0F39C6CB8891D5A428409F48D0FD6B5E840A12,malware,34036,True,34000-34999,2019-06-28 09:21:10,6547945.0
25927,2406CAF6D1C304BC60BA9F4BE021FD846F2D2DCA10AA5420A82B0B071B6F24B0,malware,1395,True,1000-1999,2019-06-22 11:01:10,10226206.0
20810,91BB3001354171F155FC055BF66287ECD0E6B28356FD8540A159E27CE24F5476,malware,137,True,0-999,2019-10-23 16:05:34,16221359.0
1601,69B50F3DC54D1D1A97D19E698CE5B02783055FFB74E7C1AF9793DFDB59651FF6,goodware,535,False,0-999,2019-06-11 11:24:32,121660546.0
16763,EAEF78015C25B30CE92A60A964537F54E8FBA532275F8BA7FBB7E837D7F0C421,goodware,40726,False,40000-40999,2019-02-15 13:52:36,8339578.0
20605,7D3A984536C2984436DD261C3D246C7B9F9AE15A4337CA370E46D54CDBFE9DC0,malware,155,True,0-999,2019-12-25 17:25:28,8250656.0
24495,BD7BC7D54360ABB4B71CC2102378002B0A0EB0DE5028E6EB4CF77B84225A487C,malware,1385,True,1000-1999,2019-03-13 15:46:48,12514440.0
16858,C31E0DF66F28945FC80FEF976ECAA473982ADAB296960D170E8502907F851995,goodware,40959,False,40000-40999,2019-11-13 18:25:46,8540017.0
11257,20ADE1A8790AF9C2D0BDC5D1588EA8359DD58C09B3B0300AC8B8D5683B52C14F,goodware,2524,False,2000-2999,2019-03-09 13:35:04,625518.0
22194,5FA21AF32CF22E503FEA0F7DF3C74C656F57A1A9357D70BF4264FF710013C88F,malware,1385,True,1000-1999,2019-03-22 15:35:24,28482164.0
25290,C8DD769AF4F6628A0039E8D61700789522AEF70E4B50CC48A4A2566C6653A3CA,malware,1395,True,1000-1999,2019-05-06 11:18:22,29854077.0
12249,4B5FD1F1795496421ED33F8CAC33339B9DCBE7D2500D5506CBDF202D180F11BD,goodware,10648,False,10000-10999,2019-05-17 00:10:56,8223580.0
13718,642B2ADB8C5726714009FCEB48B4DD7A0AB82E6072B7D301C2B91D48AFEDEC9F,goodware,22965,False,22000-22999,2019-05-26 06:51:20,8822757.0
11677,A96E193FDE47ED2F68458FAFBD97DFD0B79C20E6A36B5F4B1320A15721692CCE,goodware,2782,False,2000-2999,2019-01-09 13:09:10,26157624.0
24055,ED648B0DD2E1247602B7DB54C10FFA5F0099679A4A588C4B5B2AEF6AFEEB928F,malware,1395,True,1000-1999,2019-04-30 16:05:24,32838546.0
12015,2A6AC55EB5C57A87156DF9BEA18E8C00382D39FF74E1BCCF4968E4B2C29FBB2F,goodware,6883,False,6000-6999,2019-06-19 22:35:10,5113288.0
18027,061DE782DA1FD0281F1623F93C2B8FDAF1E285CA070AD609EB20A6BAC0B362CD,malware,282,True,0-999,2019-10-15 07:37:18,13537867.0
2976,BEFCA55811315296E84D227833D859E0D13212D6496F0D8B1A537CFF6201A172,goodware,745,False,0-999,2019-05-27 11:12:26,55057367.0
7356,18D0FEB279811846EEB9A9BD341D47AF59A6FA6F92D3ADCABE0743EADB616337,goodware,1716,False,1000-1999,2019-09-19 13:42:48,14196638.0
9806,8F2ABBBCF623A46C6669AD9D2AD24E6F3CED51BC8B36DEFB383B0112E0A65DA6,goodware,1813,False,1000-1999,2020-02-11 09:43:26,36663277.0
2567,A4D78EE0A1753B60A5F58B50740CF4B9E5BB667AB2F88158C011B8CC8E948146,goodware,402,False,0-999,2019-01-29 10:29:06,80220605.0
3815,F5A0F7BC2BD3C422CC2A7DB9B2AF6EEF2357C3093431575F96CD008184333A8A,goodware,627,False,0-999,2020-04-15 15:58:24,101106620.0
13494,406B6BFDDDB3DFD0ABB47846AF4AFF7079566DA5945F3FD4757036B1FAC31674,goodware,19961,False,19000-19999,2019-06-20 18:02:26,55047446.0
17019,844840FEE9512ADE894CB629FB6F038E9174C00040152D6784349DD3EA2ED42D,goodware,41059,False,41000-41999,2019-07-19 11:03:32,21502599.0
20227,5D2C8CEE2DCCFF6F4BB7E388F25B6C6CD3603EFF03A79C823E922C2C2C8DF3F5,malware,189,True,0-999,2020-02-28 15:46:50,31811320.0
8642,B3EFBFC2706ADBB2C6FC7918CA3439843EB71260E38C077484CE43C9371ADCDE,goodware,865,False,0-999,2020-03-12 17:58:22,141248475.0
2150,8A48C54B34CE4B5C04787058E9E76D59D156A74F4FC89B59D9D38CB4EF81443C,goodware,33,False,0-999,2019-05-29 15:57:02,34047479.0
12232,8668C5B31986AE96A449B0E748F45674714CF9FE01CBC9B3B420034B1D990B06,goodware,10329,False,10000-10999,2019-06-04 22:39:32,28690660.0
9523,7EB718BC843B0D26AA1A3E5AA4D33CB76CCDFA73A6D919C82AEFB7E93E376C8A,goodware,1827,False,1000-1999,2019-12-02 16:44:00,198246627.0
